Transaction_ID,Customer_ID,Transaction_Date,Merchant_Name,Merchant_Category,Amount,Payment_Mode,Reward_Points,Transaction_Status,Fraud_Flag,Outstanding_Balance
T204412,C101506,2025-03-27,MedPlus,Pharmacy,8222,Online,82,Success,No,331580
T204413,C102342,2025-10-12,Taj Hotels,Hotels,3599,Swipe,35,Success,No,6231
T204414,C102996,2024-12-29,Vijay Sales,Electronics,30775,Swipe,307,Success,No,55571
T204415,C102260,2024-10-31,Vijay Sales,Electronics,57455,Swipe,574,Success,No,51163
T204416,C101590,2024-04-22,Apollo,Healthcare,979,Chip,9,Success,No,3895
T204417,C102515,2024-05-17,HP,Fuel,3824,Online,38,Success,No,61594
T204418,C101180,2024-08-28,HP,Fuel,3771,Tap,37,Success,No,46685
T204419,C101322,2025-06-17,MedPlus,Pharmacy,2135,Tap,21,Success,No,347799
T204420,C101499,2025-12-20,DMart,Grocery,2872,Tap,28,Success,No,116637
T204421,C101745,2024-05-17,Vijay Sales,Electronics,54992,Swipe,549,Success,No,304485
T204422,C101877,2025-04-26,Apollo,Healthcare,8594,Chip,85,Success,No,90692
T204423,C102064,2024-10-16,HP,Fuel,857,Online,8,Success,No,48165
T204424,C102209,2025-12-06,Apollo,Healthcare,1870,Chip,18,Success,No,263760
T204425,C102930,2024-10-04,Reliance Fresh,Grocery,1791,Chip,17,Success,No,309297
T204426,C101496,2025-09-02,MakeMyTrip,Travel,61295,Tap,612,Success,No,220122
T204427,C101801,2025-02-15,HP,Fuel,1810,Chip,18,Success,No,69294
T204428,C101201,2024-04-23,Taj Hotels,Hotels,3882,Tap,38,Success,No,241618
T204429,C101678,2025-09-01,Apollo,Healthcare,3131,Chip,31,Success,No,238715
T204430,C101469,2025-03-29,Electricity,Utilities,7344,Swipe,73,Success,No,222275
T204431,C101624,2024-08-12,DMart,Grocery,5532,Online,55,Success,No,83717
T204432,C100935,2025-11-25,Flipkart,Shopping,7506,Swipe,75,Success,No,142133
T204433,C100643,2025-02-08,Electricity,Utilities,8955,Tap,89,Success,No,113547
T204434,C102148,2025-02-12,Reliance Fresh,Grocery,9332,Chip,93,Success,No,8573
T204435,C102656,2025-05-28,Electricity,Utilities,7501,Tap,75,Success,No,34083
T204436,C102583,2025-09-03,Electricity,Utilities,2556,Online,25,Failed,No,89796
T204437,C102675,2025-08-08,Apollo,Healthcare,7622,Online,76,Failed,No,711870
T204438,C101823,2024-07-10,Dominos,Dining,7345,Online,73,Success,No,593711
T204439,C102063,2025-12-21,MakeMyTrip,Travel,51036,Online,510,Success,No,101986
T204440,C100769,2025-09-05,MakeMyTrip,Travel,74419,Chip,744,Success,No,69931
T204441,C100046,2024-07-12,DMart,Grocery,4086,Online,40,Success,No,14172
T204442,C101144,2025-11-27,DMart,Grocery,8408,Chip,84,Success,No,43817
T204443,C101457,2024-11-25,Taj Hotels,Hotels,4372,Online,43,Success,No,264502
T204444,C102523,2024-01-24,Electricity,Utilities,2468,Tap,24,Success,No,172459
T204445,C102925,2025-05-27,Flipkart,Shopping,8658,Swipe,86,Success,No,150965
T204446,C101466,2024-01-08,Coursera,Education,9571,Swipe,95,Success,No,23721
T204447,C102662,2025-04-08,MakeMyTrip,Travel,29520,Swipe,295,Success,No,693974
T204448,C101306,2024-05-05,Electricity,Utilities,3254,Chip,32,Success,No,7882
T204449,C102994,2024-02-02,Apollo,Healthcare,4565,Online,45,Success,No,310658
T204450,C101843,2024-08-27,MedPlus,Pharmacy,8155,Online,81,Success,No,44122
T204451,C102254,2024-03-28,Electricity,Utilities,2980,Tap,29,Failed,No,71901
T204452,C100538,2024-06-02,Amazon,Shopping,5506,Tap,55,Success,No,24103
T204453,C102396,2024-08-30,Amazon,Shopping,2864,Chip,28,Success,No,11020
T204454,C102431,2025-12-04,MakeMyTrip,Travel,7907,Online,79,Success,No,80750
T204455,C101258,2024-11-30,Taj Hotels,Hotels,9477,Tap,94,Success,No,189828
T204456,C102344,2024-02-08,Croma,Electronics,23071,Chip,230,Success,No,965
T204457,C100499,2024-08-13,Reliance Fresh,Grocery,4480,Swipe,44,Success,No,63521
T204458,C102271,2024-02-26,KFC,Dining,102,Tap,1,Success,No,254743
T204459,C102145,2024-10-07,Flipkart,Shopping,4272,Swipe,42,Success,Yes,100166
T204460,C102557,2024-08-17,Electricity,Utilities,8443,Chip,84,Success,No,118164
T204461,C102976,2024-07-18,Apollo,Healthcare,1111,Chip,11,Success,No,23447
T204462,C102504,2025-07-07,Taj Hotels,Hotels,3660,Tap,36,Success,No,142338
T204463,C102082,2024-02-07,Electricity,Utilities,4738,Chip,47,Success,No,166170
T204464,C102187,2024-03-27,Reliance Fresh,Grocery,1489,Tap,14,Success,No,723964
T204465,C101481,2025-11-09,Amazon,Shopping,101,Chip,1,Success,No,77902
T204466,C100108,2024-11-27,Electricity,Utilities,4905,Swipe,49,Success,No,83353
T204467,C100066,2025-07-04,Flipkart,Shopping,2101,Swipe,21,Success,No,317924
T204468,C102327,2024-04-20,KFC,Dining,1838,Tap,18,Success,No,53760
T204469,C100835,2024-03-21,Coursera,Education,1967,Tap,19,Success,No,13591
T204470,C100487,2025-06-18,PVR,Entertainment,5042,Chip,50,Success,No,73378
T204471,C102293,2025-10-06,Reliance Fresh,Grocery,5800,Swipe,58,Success,No,7782
T204472,C101482,2025-10-25,MakeMyTrip,Travel,64952,Chip,649,Success,No,76067
T204473,C100802,2025-01-22,Vijay Sales,Electronics,16650,Tap,166,Success,No,82681
T204474,C102311,2024-05-25,Flipkart,Shopping,1649,Online,16,Success,No,18805
T204475,C102598,2024-12-22,Coursera,Education,4540,Online,45,Success,No,11395
T204476,C101031,2025-08-20,IndianOil,Fuel,4164,Online,41,Success,No,82591
T204477,C100072,2025-06-05,DMart,Grocery,367,Online,3,Success,No,71839
T204478,C100717,2025-12-29,Electricity,Utilities,9510,Chip,95,Success,No,7961
T204479,C102616,2024-04-04,Apollo,Healthcare,4833,Online,48,Failed,No,52869
T204480,C102197,2025-10-30,Dominos,Dining,5337,Chip,53,Success,No,56596
T204481,C100953,2024-01-14,Dominos,Dining,8592,Tap,85,Success,No,106816
T204482,C101417,2024-02-06,Coursera,Education,7290,Tap,72,Success,No,248388
T204483,C100941,2025-08-18,MedPlus,Pharmacy,7653,Swipe,76,Success,No,76327
T204484,C101606,2024-08-18,KFC,Dining,5238,Chip,52,Success,No,376793
T204485,C100587,2025-06-01,IndianOil,Fuel,442,Chip,4,Success,No,237872
T204486,C101279,2025-10-20,DMart,Grocery,918,Tap,9,Success,No,22694
T204487,C100688,2025-01-01,IndianOil,Fuel,3198,Online,31,Success,No,281601
T204488,C100869,2025-12-16,Apollo,Healthcare,1393,Chip,13,Success,No,33693
T204489,C100535,2025-12-22,Flipkart,Shopping,669,Chip,6,Success,No,157700
T204490,C101806,2024-07-05,Flipkart,Shopping,4687,Chip,46,Success,No,22770
T204491,C100363,2024-10-03,Electricity,Utilities,9444,Chip,94,Success,No,154098
T204492,C100608,2025-04-15,Electricity,Utilities,2404,Tap,24,Success,No,65658
T204493,C102578,2025-10-24,Vijay Sales,Electronics,28876,Tap,288,Success,Yes,168176
T204494,C100500,2024-03-09,IRCTC,Travel,57964,Online,579,Success,No,149452
T204495,C100510,2024-12-10,MakeMyTrip,Travel,66454,Chip,664,Success,No,756132
T204496,C101265,2024-10-16,DMart,Grocery,2069,Online,20,Success,No,763198
T204497,C101148,2025-01-12,IndianOil,Fuel,1468,Online,14,Success,No,193562
T204498,C102145,2025-11-26,Electricity,Utilities,3746,Chip,37,Success,Yes,77439
T204499,C102429,2025-04-14,IndianOil,Fuel,1391,Tap,13,Success,No,6658
T204500,C101468,2025-02-03,Taj Hotels,Hotels,6708,Online,67,Success,No,34686
T204501,C101600,2024-06-01,KFC,Dining,8364,Tap,83,Success,No,200852
T204502,C102901,2025-03-09,Vijay Sales,Electronics,34447,Tap,344,Success,No,128504
T204503,C100821,2024-09-06,Flipkart,Shopping,7686,Online,76,Failed,No,27869
T204504,C100019,2025-08-07,Dominos,Dining,1976,Online,19,Success,No,55368
T204505,C101545,2024-06-07,Amazon,Shopping,3109,Chip,31,Success,No,53303
T204506,C102701,2024-03-26,HP,Fuel,9940,Tap,99,Success,No,41360
T204507,C101521,2025-10-07,IndianOil,Fuel,8236,Tap,82,Success,No,117266
T204508,C101158,2024-04-28,Croma,Electronics,29379,Swipe,293,Success,No,29255
T204509,C100274,2024-08-07,PVR,Entertainment,7929,Tap,79,Success,No,192777
T204510,C100723,2024-04-12,Taj Hotels,Hotels,3457,Online,34,Success,No,90561
T204511,C100618,2025-10-14,Apollo,Healthcare,5168,Swipe,51,Success,No,658173
T204512,C102440,2025-05-20,Amazon,Shopping,8476,Online,84,Success,No,581146
T204513,C101540,2024-07-27,Taj Hotels,Hotels,7502,Online,75,Success,No,13446
T204514,C102322,2024-07-01,Electricity,Utilities,4738,Chip,47,Success,No,424400
T204515,C100386,2025-03-21,DMart,Grocery,1528,Online,15,Success,No,88245
T204516,C101376,2025-05-15,IndianOil,Fuel,6290,Chip,62,Success,No,5803
T204517,C101142,2024-03-17,Amazon,Shopping,3299,Tap,32,Success,No,54019
T204518,C100477,2025-10-05,Apollo,Healthcare,5877,Swipe,58,Success,No,246199
T204519,C100071,2024-07-19,IndianOil,Fuel,2685,Tap,26,Success,No,66679
T204520,C102479,2025-08-31,PVR,Entertainment,5659,Swipe,56,Success,No,137656
T204521,C102378,2024-03-15,Croma,Electronics,55502,Swipe,555,Success,No,667234
T204522,C100696,2024-07-27,Flipkart,Shopping,7936,Swipe,79,Success,No,64030
T204523,C101916,2025-05-09,Taj Hotels,Hotels,4015,Swipe,40,Success,No,219010
T204524,C100905,2025-07-02,IndianOil,Fuel,759,Chip,7,Success,No,78562
T204525,C101446,2025-09-24,Amazon,Shopping,6609,Tap,66,Success,No,40315
T204526,C102666,2025-07-09,MedPlus,Pharmacy,1140,Online,11,Success,No,123706
T204527,C100205,2024-09-21,Dominos,Dining,3588,Swipe,35,Success,No,3704
T204528,C100827,2025-10-13,HP,Fuel,1700,Swipe,17,Success,No,53184
T204529,C102184,2025-08-10,Coursera,Education,3392,Online,33,Success,No,101617
T204530,C100617,2025-07-29,Amazon,Shopping,4863,Swipe,48,Success,No,67500
T204531,C101938,2025-12-27,Electricity,Utilities,4393,Online,43,Success,No,274088
T204532,C101038,2025-05-28,IRCTC,Travel,7110,Online,71,Success,No,255670
T204533,C101756,2024-09-26,Coursera,Education,7611,Tap,76,Success,No,147470
T204534,C100302,2025-10-29,MedPlus,Pharmacy,5702,Swipe,57,Success,No,106034
T204535,C100806,2025-11-26,Flipkart,Shopping,2266,Online,22,Success,No,46211
T204536,C102999,2025-03-20,IRCTC,Travel,48303,Chip,483,Success,No,239405
T204537,C102865,2025-09-24,KFC,Dining,8568,Online,85,Success,No,459130
T204538,C101166,2025-02-09,Electricity,Utilities,4070,Chip,40,Success,No,184584
T204539,C102007,2024-04-27,Flipkart,Shopping,7430,Tap,74,Success,No,15717
T204540,C100644,2024-06-06,DMart,Grocery,4531,Chip,45,Success,No,224608
T204541,C101803,2024-09-02,Apollo,Healthcare,3117,Tap,31,Success,No,25474
T204542,C101567,2025-09-23,DMart,Grocery,371,Chip,3,Success,No,40644
T204543,C102467,2025-04-06,Reliance Fresh,Grocery,142,Chip,1,Success,No,80129
T204544,C101547,2024-11-13,Flipkart,Shopping,644,Tap,6,Success,No,210438
T204545,C100220,2024-02-26,MedPlus,Pharmacy,920,Online,9,Success,No,735891
T204546,C100348,2024-09-27,Reliance Fresh,Grocery,766,Chip,7,Success,No,40110
T204547,C101236,2024-03-13,PVR,Entertainment,4650,Online,46,Success,No,258371
T204548,C102488,2025-11-26,Flipkart,Shopping,7074,Swipe,70,Success,No,213804
T204549,C100841,2024-07-13,MedPlus,Pharmacy,4074,Swipe,40,Success,No,47138
T204550,C101819,2024-02-10,Electricity,Utilities,2713,Swipe,27,Success,No,29985
T204551,C100448,2024-05-11,Amazon,Shopping,3339,Swipe,33,Success,No,35629
T204552,C102151,2025-07-21,Reliance Fresh,Grocery,8738,Tap,87,Success,No,38253
T204553,C100642,2024-08-16,Taj Hotels,Hotels,1357,Chip,13,Success,No,73177
T204554,C102663,2025-06-24,Coursera,Education,4136,Online,41,Success,No,45372
T204555,C100447,2025-03-14,HP,Fuel,6435,Online,64,Success,No,63238
T204556,C100230,2025-04-28,DMart,Grocery,992,Swipe,9,Success,No,54727
T204557,C101822,2024-08-25,PVR,Entertainment,8195,Tap,81,Success,No,70452
T204558,C101666,2024-12-11,MakeMyTrip,Travel,48861,Tap,488,Success,No,139276
T204559,C100473,2025-10-05,DMart,Grocery,6116,Tap,61,Success,No,251333
T204560,C100546,2025-12-03,Reliance Fresh,Grocery,3924,Online,39,Success,No,147585
T204561,C100863,2025-06-17,Coursera,Education,8470,Online,84,Success,No,62891
T204562,C101992,2025-08-10,DMart,Grocery,7779,Chip,77,Success,No,57696
T204563,C100567,2024-01-10,Apollo,Healthcare,6257,Swipe,62,Success,No,444256
T204564,C100532,2025-09-08,MedPlus,Pharmacy,3071,Online,30,Success,No,31414
T204565,C100488,2025-10-09,Taj Hotels,Hotels,8710,Chip,87,Success,No,39296
T204566,C100254,2024-09-14,MedPlus,Pharmacy,6115,Online,61,Success,No,121271
T204567,C100903,2025-10-29,PVR,Entertainment,6444,Swipe,64,Success,No,232814
T204568,C101656,2025-01-14,Flipkart,Shopping,4202,Chip,42,Success,No,44963
T204569,C101182,2024-11-30,IndianOil,Fuel,4802,Chip,48,Success,No,67868
T204570,C102973,2025-05-07,Amazon,Shopping,1701,Online,17,Success,No,68322
T204571,C102170,2025-01-28,IRCTC,Travel,49897,Tap,498,Success,No,10848
T204572,C102640,2024-11-15,Vijay Sales,Electronics,13694,Swipe,136,Success,No,237278
T204573,C102141,2024-10-10,HP,Fuel,3278,Online,32,Success,No,93452
T204574,C101719,2025-11-30,PVR,Entertainment,3052,Online,30,Success,No,790142
T204575,C101225,2025-02-04,Apollo,Healthcare,3912,Online,39,Success,No,219721
T204576,C102828,2025-10-15,IndianOil,Fuel,3686,Chip,36,Success,No,14576
T204577,C102203,2024-11-01,HP,Fuel,1444,Tap,14,Success,No,265909
T204578,C102565,2025-12-08,Apollo,Healthcare,1186,Chip,11,Success,No,106663
T204579,C102412,2024-08-12,MedPlus,Pharmacy,8835,Online,88,Success,No,18847
T204580,C101725,2025-09-13,Reliance Fresh,Grocery,284,Swipe,2,Success,No,90466
T204581,C101987,2024-05-11,Croma,Electronics,20067,Tap,200,Success,No,24047
T204582,C101077,2024-04-10,Apollo,Healthcare,5271,Swipe,52,Success,No,753093
T204583,C102517,2024-05-01,Reliance Fresh,Grocery,7410,Tap,74,Success,No,36966
T204584,C102233,2024-04-29,PVR,Entertainment,7334,Tap,73,Success,No,53099
T204585,C102552,2025-06-07,Taj Hotels,Hotels,9830,Online,98,Success,No,60899
T204586,C102408,2025-07-25,MedPlus,Pharmacy,8594,Chip,85,Success,No,86370
T204587,C101935,2024-02-16,Apollo,Healthcare,700,Chip,7,Success,No,93516
T204588,C101037,2024-03-03,Flipkart,Shopping,4721,Tap,47,Success,No,160111
T204589,C102332,2025-10-05,PVR,Entertainment,2707,Tap,27,Success,No,190001
T204590,C101426,2025-04-07,Flipkart,Shopping,6467,Tap,64,Success,No,56817
T204591,C102198,2025-10-22,MedPlus,Pharmacy,6801,Chip,68,Success,No,359159
T204592,C102872,2024-07-26,Amazon,Shopping,5124,Online,51,Success,No,26201
T204593,C101897,2024-04-08,IndianOil,Fuel,6575,Tap,65,Success,No,272865
T204594,C101571,2024-08-27,IndianOil,Fuel,2489,Tap,24,Success,No,61285
T204595,C101070,2025-03-14,Amazon,Shopping,1624,Tap,16,Success,No,531462
T204596,C102577,2024-01-13,IndianOil,Fuel,9334,Tap,93,Success,No,21984
T204597,C101868,2024-06-10,Flipkart,Shopping,548,Tap,5,Success,No,49370
T204598,C101026,2024-05-09,Taj Hotels,Hotels,2593,Chip,25,Success,No,696481
T204599,C102760,2025-09-16,Dominos,Dining,4858,Chip,48,Success,No,80373
T204600,C102652,2025-02-28,Taj Hotels,Hotels,7044,Online,70,Success,No,48114
T204601,C100624,2024-02-22,Croma,Electronics,57821,Tap,578,Success,No,8796
T204602,C102697,2024-05-12,Electricity,Utilities,5888,Tap,58,Success,No,69271
T204603,C102294,2025-10-24,Apollo,Healthcare,3472,Swipe,34,Success,No,124668
T204604,C102889,2025-07-13,Flipkart,Shopping,6710,Swipe,67,Success,No,247691
T204605,C100294,2024-05-02,IRCTC,Travel,66276,Online,662,Success,No,77278
T204606,C102614,2024-03-10,IndianOil,Fuel,7743,Tap,77,Success,No,121353
T204607,C102984,2024-01-20,Reliance Fresh,Grocery,2997,Tap,29,Failed,No,12806
T204608,C102014,2025-03-19,Croma,Electronics,74978,Tap,749,Success,No,172237
T204609,C100166,2025-03-02,Amazon,Shopping,3273,Swipe,32,Success,No,284127
T204610,C100736,2025-10-10,Taj Hotels,Hotels,3462,Tap,34,Success,No,120556
T204611,C102377,2024-04-23,IndianOil,Fuel,7409,Tap,74,Success,No,124257
T204612,C102441,2025-02-20,DMart,Grocery,2485,Chip,24,Failed,No,48523
T204613,C101338,2024-02-23,Reliance Fresh,Grocery,9733,Swipe,97,Success,No,35134
T204614,C101675,2024-08-22,IndianOil,Fuel,4220,Swipe,42,Success,No,57296
T204615,C100259,2024-01-19,Apollo,Healthcare,2246,Chip,22,Success,No,577744
T204616,C102553,2025-05-31,Flipkart,Shopping,3247,Chip,32,Success,No,45763
T204617,C102642,2024-05-24,Dominos,Dining,4718,Tap,47,Success,No,138796
T204618,C101799,2024-08-06,Amazon,Shopping,8631,Swipe,86,Success,No,28385
T204619,C100084,2025-09-25,Croma,Electronics,17155,Chip,171,Success,No,117992
T204620,C101981,2025-04-28,Apollo,Healthcare,5336,Swipe,53,Success,No,69449
T204621,C101309,2024-10-31,PVR,Entertainment,4711,Online,47,Success,No,90333
T204622,C100792,2025-09-26,KFC,Dining,4932,Swipe,49,Success,No,110366
T204623,C101236,2025-11-21,Croma,Electronics,39339,Swipe,393,Success,No,145448
T204624,C102435,2025-03-06,Apollo,Healthcare,7832,Online,78,Success,No,296204
T204625,C100970,2024-11-07,KFC,Dining,6370,Tap,63,Failed,No,82155
T204626,C102082,2025-04-10,Amazon,Shopping,8230,Chip,82,Success,No,112519
T204627,C101491,2025-08-06,PVR,Entertainment,3395,Online,33,Success,No,35910
T204628,C100382,2024-03-15,Taj Hotels,Hotels,2705,Tap,27,Success,No,122644
T204629,C101863,2024-03-02,Electricity,Utilities,6921,Swipe,69,Success,No,24385
T204630,C101958,2024-05-17,Reliance Fresh,Grocery,8471,Online,84,Success,No,13397
T204631,C101032,2025-04-28,Reliance Fresh,Grocery,3967,Swipe,39,Success,No,79855
T204632,C101937,2024-10-02,Vijay Sales,Electronics,4703,Online,47,Success,No,259037
T204633,C101925,2025-09-15,Croma,Electronics,56259,Chip,562,Success,No,49839
T204634,C102361,2025-10-23,KFC,Dining,5521,Chip,55,Success,No,314442
T204635,C101188,2024-10-18,MakeMyTrip,Travel,38704,Swipe,387,Success,No,319354
T204636,C100844,2025-02-22,Reliance Fresh,Grocery,1794,Swipe,17,Success,No,1672
T204637,C102791,2024-03-18,PVR,Entertainment,2740,Swipe,27,Failed,No,201979
T204638,C102480,2024-09-07,KFC,Dining,9917,Online,99,Success,No,95245
T204639,C100269,2025-07-25,MakeMyTrip,Travel,60553,Tap,605,Success,No,797
T204640,C101880,2025-01-06,Flipkart,Shopping,3576,Tap,35,Success,No,61595
T204641,C102705,2025-10-18,PVR,Entertainment,6998,Chip,69,Success,No,90399
T204642,C102172,2024-09-15,IRCTC,Travel,60634,Swipe,606,Success,No,238613
T204643,C100836,2025-12-28,Coursera,Education,9134,Online,91,Success,No,90085
T204644,C101265,2024-07-10,KFC,Dining,9727,Chip,97,Success,No,482171
T204645,C101719,2025-10-27,Flipkart,Shopping,5785,Swipe,57,Success,No,426615
T204646,C101906,2024-02-07,HP,Fuel,1743,Chip,17,Success,No,3453
T204647,C102114,2025-10-28,DMart,Grocery,6781,Online,67,Success,No,55056
T204648,C100431,2025-12-31,DMart,Grocery,6927,Swipe,69,Success,No,160029
T204649,C102868,2025-09-03,Electricity,Utilities,8343,Online,83,Success,No,46544
T204650,C102314,2025-07-26,Apollo,Healthcare,2994,Swipe,29,Success,No,20141
T204651,C101179,2024-03-28,DMart,Grocery,2740,Online,27,Success,No,68968
T204652,C102506,2025-03-01,DMart,Grocery,5751,Swipe,57,Success,No,122736
T204653,C100702,2024-02-19,HP,Fuel,3707,Swipe,37,Success,No,446288
T204654,C100448,2025-05-06,Amazon,Shopping,3133,Chip,31,Success,No,2172
T204655,C101120,2024-09-27,MakeMyTrip,Travel,10121,Chip,101,Success,No,71411
T204656,C102741,2024-03-02,MedPlus,Pharmacy,5837,Swipe,58,Success,No,99759
T204657,C101247,2024-12-22,Vijay Sales,Electronics,43692,Swipe,436,Success,No,760652
T204658,C100061,2024-11-25,Amazon,Shopping,1195,Swipe,11,Success,No,61209
T204659,C101129,2024-01-24,Coursera,Education,1464,Tap,14,Success,No,338517
T204660,C100781,2025-05-30,DMart,Grocery,5729,Online,57,Success,No,21831
T204661,C102548,2024-02-12,MedPlus,Pharmacy,1082,Chip,10,Success,No,245118
T204662,C102090,2024-04-06,Reliance Fresh,Grocery,4135,Tap,41,Success,No,77252
T204663,C101703,2024-04-23,Taj Hotels,Hotels,1860,Tap,18,Success,No,48480
T204664,C101498,2025-08-02,IndianOil,Fuel,8207,Tap,82,Success,No,5522
T204665,C101499,2024-06-12,HP,Fuel,8938,Online,89,Success,No,17150
T204666,C102363,2024-12-28,Electricity,Utilities,3128,Chip,31,Success,No,29340
T204667,C100782,2024-03-12,IndianOil,Fuel,5144,Online,51,Failed,No,302600
T204668,C100461,2024-02-05,HP,Fuel,3236,Tap,32,Success,No,141631
T204669,C100481,2024-03-27,PVR,Entertainment,1744,Online,17,Success,No,124559
T204670,C102761,2024-05-14,Vijay Sales,Electronics,47396,Online,473,Success,No,227231
T204671,C100394,2024-09-12,Reliance Fresh,Grocery,1794,Swipe,17,Success,No,4325
T204672,C100444,2024-03-08,HP,Fuel,3934,Tap,39,Success,No,65615
T204673,C100677,2024-04-29,Coursera,Education,8887,Online,88,Success,No,100698
T204674,C101289,2024-03-03,Reliance Fresh,Grocery,4120,Online,41,Success,No,41245
T204675,C102061,2024-10-14,Taj Hotels,Hotels,4335,Online,43,Success,No,137445
T204676,C102567,2024-04-08,Flipkart,Shopping,6634,Swipe,66,Success,No,180258
T204677,C100140,2024-03-22,Coursera,Education,3190,Tap,31,Success,No,159514
T204678,C100669,2025-04-18,KFC,Dining,9501,Online,95,Success,No,83462
T204679,C101681,2025-10-24,Taj Hotels,Hotels,1558,Online,15,Success,No,79269
T204680,C102289,2024-09-05,PVR,Entertainment,482,Online,4,Success,No,30554
T204681,C101862,2025-10-18,Vijay Sales,Electronics,79484,Chip,794,Success,No,68744
T204682,C100114,2024-05-24,Electricity,Utilities,9508,Tap,95,Success,No,247440
T204683,C101180,2024-12-05,IndianOil,Fuel,187,Swipe,1,Success,No,83020
T204684,C100707,2024-12-08,Taj Hotels,Hotels,6789,Swipe,67,Success,No,3922
T204685,C102786,2024-06-09,MakeMyTrip,Travel,24032,Online,240,Success,No,96224
T204686,C101511,2025-08-18,Vijay Sales,Electronics,3449,Swipe,34,Failed,No,15078
T204687,C100509,2025-05-22,Taj Hotels,Hotels,6822,Online,68,Success,No,13650
